鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路6巷26弄1~30號,21.31,住,,,1070417,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811016,109.69999999999999,3,2,1,有,有,4870000,44394,坡道機械,0.0,0,,RPROMLTKOHNFFCB68CA
西屯區,房地(土地+建物),臺中市西屯區大安西街31~60號,57.68,住,,,1070409,土地1建物1車位0,一層，二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780920,264.34000000000003,5,1,2,有,有,6300000,23833,,0.0,0,,RPVNMLTKOHNFFCB98CA
南屯區,房地(土地+建物),臺中市南屯區龍富十三街1~30號,128.1,住,,,1070420,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050506,258.96,5,2,5,有,無,37200000,143652,,0.0,0,,RPWNMLTKOHNFFCB09CA
豐原區,房地(土地+建物),臺中市豐原區北陽一街61~90號,126.1,住,,,1070519,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970205,282.94,6,1,5,有,無,27500000,97194,,0.0,0,,RPPNMLOLNHNFFDB97CA
豐原區,房地(土地+建物),臺中市豐原區豐勢路二段271~300號,75.85,住,,,1070328,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070124,170.21,4,3,4,有,無,14880000,87421,,0.0,0,,RPVNMLOLNHNFFDB58CA
神岡區,房地(土地+建物),臺中市神岡區中山路631~660號,48.0,住,,,1070507,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0741230,114.53,3,2,3,有,無,2153400,18802,,0.0,0,"二親等買賣,未訂私契",RPPPMLLMNHNFFDB97CA
豐原區,土地,新綠山段121~150地號,363.64,農,,,1070410,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,19250,,0.0,0,,RPRNMLLMNHNFFDB97CA
豐原區,房地(土地+建物),臺中市豐原區中山路361~390號,53.5,住,,,1070424,土地1建物1車位0,全,一層,透天厝,見其他登記事項,鋼造,0750523,33.95,5,0,2,有,無,6200000,182622,,0.0,0,,RPUOMLSLNHNFFDB98CA
神岡區,土地,大洲段691~720地號,359.75,住,,,1070425,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23000000,63933,,0.0,0,,RPSNMLPLNHNFFDB38CA
豐原區,土地,西湳段541~570地號,150.87,住,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12778668,84700,,0.0,0,,RPUNMLPLNHNFFDB58CA
豐原區,房地(土地+建物)+車位,臺中市豐原區大明路151~180號,20.06,住,,,1070411,土地1建物1車位3,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830725,139.5,1,1,1,有,無,5900000,42294,坡道機械,0.0,0,,RPOQMLTLNHNFFDB68CA
后里區,房地(土地+建物),臺中市后里區甲后路一段261巷38弄91~120號,68.64,住,,,1070428,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0711127,95.26,4,2,2,有,無,6360000,66765,,0.0,0,,RPXNMLQJOHNFFDB88CA
神岡區,房地(土地+建物),臺中市神岡區社口街481~510號,76.5,住,,,1050625,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060512,175.44,4,3,3,有,無,13800000,78659,,0.0,0,預售屋,RPRNMLMJOHNFFDB87CA
后里區,房地(土地+建物),臺中市后里區成功路239巷31~60號,119.01,住,,,1070330,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0670708,170.79,3,2,2,有,無,3040037,17800,,0.0,0,"1.本案承買人有二人2.本案為二親等買賣視同贈與但有取得支付價金證明,未訂立私契並以公告現值計算交易總價",RPUOMLTKOHNFFDB09CA
外埔區,土地,蕃社段751~780地號,85.27,,鄉村區,乙種建築用地,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,575000,6743,,0.0,0,,RPQNMLSLNHNFFEB58CA
大安區,土地,南勢厝段601~630地號,1641.28,,特定農業區,農牧用地,1070412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2482400,1512,,0.0,0,,RPQNMLLJOHNFFEB77CA
大甲區,房地(土地+建物),臺中市大甲區經國路2151巷60弄1~30號,91.0,,特定農業區,甲種建築用地,1070429,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690610,102.3,4,2,2,有,無,4000000,39101,,0.0,0,,RPPNMLPLNHNFFEB18CA
清水區,房地(土地+建物)+車位,臺中市清水區中清路八段751~780號,28.06,住,,,1070424,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060412,91.95,2,2,2,有,有,4250000,46221,坡道機械,10.84,0,,RPOOMLNLNHNFFFB08CA
沙鹿區,房地(土地+建物),臺中市沙鹿區福安街31~60號,148.15,住,,,1070511,土地2建物1車位0,全,四層,透天厝,住家用,見其他登記事項,0660215,523.25,5,3,3,有,無,31200000,59627,,0.0,0,,RPPNMLOLNHNFFFB18CA
清水區,土地,頂湳段631~660地號,772.07,農,,,1070503,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1333333,1727,,0.0,0,,RPQNMLOLNHNFFFB28CA
大安區,房地(土地+建物),臺中市大安區松七街1~30號,77.16,,鄉村區,乙種建築用地,1060419,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070222,181.44,5,2,3,有,無,8200000,45194,,0.0,0,1.建商與地主合建分售，土地與建物分別訂立契約書。,RPQNMLQJOHNFFEB28CA
大安區,房地(土地+建物),臺中市大安區松七街1~30號,75.5,,鄉村區,乙種建築用地,1051223,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070222,179.08,5,2,3,有,無,8200000,45790,,0.0,0,1.建商與地主合建分售，土地與建物分別訂立契約書。,RPRNMLQJOHNFFEB38CA
大安區,房地(土地+建物),臺中市大安區松七街31~60號,75.32,,鄉村區,乙種建築用地,1051213,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070222,179.08,5,2,3,有,無,8200000,45790,,0.0,0,1.建商與地主合建分售，土地與建物分別訂立契約書。,RPTNMLQJOHNFFEB58CA
大安區,房地(土地+建物),臺中市大安區松七街31~60號,76.78,,鄉村區,乙種建築用地,1060409,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070222,181.44,5,2,3,有,無,8200000,45194,,0.0,0,1.不動產之共有人數為２人 2.建商與地主合建分售，土地與建物分別訂立契約書。,RPUNMLQJOHNFFEB68CA
清水區,房地(土地+建物),臺中市清水區五權東路31~60號,138.0,住,,,1070410,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060717,297.97,5,1,5,有,無,15800000,53025,,0.0,0,,RPRNMLLMNHNFFFB18CA
沙鹿區,土地,太平段571~600地號,278.78,工,,,1070423,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5565780,19965,,0.0,0,,RPVNMLLJOHNFFFB38CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區四維中路1~30號,22.77,商,,,1070427,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810510,171.82,1,1,2,有,有,3100000,18042,坡道機械,0.0,0,,RPVNMLPLNHNFFFB88CA
沙鹿區,土地,南勢東段781~810地號,299.04,其他,,,1070502,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3075667,10285,,0.0,0,,RPPNMLOJOHNFFFB08CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區自立路181~210號,36.12,住,,,1070323,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040112,136.79,3,2,1,有,有,5900000,43132,坡道平面,0.0,0,,RPOOMLPJOHNFFFB18CA
東勢區,房地(土地+建物),臺中市東勢區東崎路四段377巷1~30號,65.0,,鄉村區,乙種建築用地,1070428,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0670730,127.41,4,1,2,有,無,2500000,19622,,0.0,0,,RPRNMLQLNHNFFGB68CA
東勢區,土地,新伯公段新伯公小段1~30地號,1075.0,工,,,1070511,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,4186,,0.0,0,,RPRNMLNLNHNFFGB38CA
潭子區,房地(土地+建物),臺中市潭子區頭張路一段117巷17弄1~30號,2.59,商,,,1070501,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820511,24.669999999999998,1,0,1,有,有,850000,34455,,0.0,0,,RPWNMLNLNHNFFHB98CA
新社區,房地(土地+建物),臺中市新社區協中街86巷1~30號,61.0,,一般農業區,甲種建築用地,1070416,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0900112,131.52,4,2,2,有,無,5150000,39158,,0.0,0,,RPPNMLQJOHNFFGB38CA
東勢區,土地,東勢段石角小段2371~2400地號,80.0,,山坡地保育區,丙種建築用地,1070413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800,10,,0.0,0,依國有財產法第52之2條承購。,RPRNMLTKOHNFFGB98CA
東勢區,房地(土地+建物)+車位,臺中市東勢區東和街31~60號,26.67,商,,,1061203,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070307,162.82,3,2,2,有,有,6480000,39799,坡道機械,19.83,0,,RPSNMLKLOHNFFGB28CA
潭子區,土地,石牌段331~360地號,38.43,住,,,1070425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3079012,80120,,0.0,0,,RPQNMLRLNHNFFHB78CA
大雅區,土地,上橫山段181~210地號,2599.0,農,,,1070328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15500000,5964,,0.0,0,,RPTNMLPLNHNFFHB88CA
潭子區,房地(土地+建物),臺中市潭子區勝利路271~300號,5.75,住,,,1070501,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851120,48.03,1,1,1,有,有,2000000,41641,,0.0,0,,RPVNMLSLNHNFFHB76CA
潭子區,房地(土地+建物),臺中市潭子區大通街53巷31~60號,129.43,住,,,1070414,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0841014,244.32,6,3,7,有,無,19350000,79199,,0.0,0,,RPQNMLKMNHNFFHB18CA
潭子區,房地(土地+建物),臺中市潭子區福潭路313巷1~30號,23.73,住,,,1070323,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850110,121.9,3,2,2,有,有,6160000,50533,,0.0,0,,RPTNMLMKOHNFFHB58CA
大里區,房地(土地+建物),臺中市大里區善化路166巷85弄1~30號,140.99,,鄉村區,乙種建築用地,1070416,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0730405,116.73,3,2,3,有,無,8360000,71618,,0.0,0,,RPQPMLNLNHNFFIB68CA
大里區,房地(土地+建物),臺中市大里區久居街61~90號,76.88,,鄉村區,乙種建築用地,1070428,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680705,108.32,5,3,4,有,無,5060000,46713,,0.0,0,,RPPOMLOLNHNFFIB58CA
烏日區,土地,溪南西段961~990地號,18.68,,鄉村區,乙種建築用地,1070424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,645000,34529,,0.0,0,共有人承買,RPTNMLPLNHNFFIB98CA
烏日區,土地,重建段31~60地號,141.0,其他,,,1070427,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,39007,,0.0,0,,RPTOMLPLNHNFFIB09CA
烏日區,土地,頭前厝段121~150地號,1435.0,住,,,1070210,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,54260000,37812,,0.0,0,"簽約人與登記人不同,登記名義人共2人",RPVOMLPLNHNFFIB66CA
大里區,房地(土地+建物),臺中市大里區長興一街42巷1~30號,162.99,住,,,1070421,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031021,338.3,5,3,6,有,無,27000000,79811,,0.0,0,,RPQOMLKMNHNFFIB38CA
大里區,房地(土地+建物)+車位,臺中市大里區中興路二段751~780號,26.08,住,,,1070425,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060210,154.67000000000002,3,2,2,有,有,10350000,75264,坡道平面,31.77,1100000,,RPTOMLKMNHNFFIB68CA
大里區,房地(土地+建物)+車位,臺中市大里區新生路151~180號,23.28,住,,,1070427,土地1建物1車位1,九層，電梯樓梯間,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0791010,161.74,4,2,2,有,有,5980000,36973,坡道平面,0.0,0,,RPPPMLSLNHNFFIB09CA
霧峰區,土地,四德段121~150地號,884.2,,特定農業區,農牧用地,1070310,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9360000,10586,,0.0,0,,RPPOMLTLNHNFFIB09CA
烏日區,房地(土地+建物)+車位,臺中市烏日區健行南路31~60號,27.83,住,,,1070413,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020527,146.95999999999998,3,2,2,有,有,7400000,50354,坡道平面,27.22,0,,RPPPMLKMNHNFFIB38CA
大里區,房地(土地+建物),臺中市大里區立仁一路61~90號,63.12,,鄉村區,乙種建築用地,1070329,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0691225,99.76,4,1,2,有,無,1507616,15112,,0.0,0,二等親買賣,RPUOMLLMNHNFFIB88CA
烏日區,房地(土地+建物),臺中市烏日區公園路61~90號,14.5,住,,,1070323,土地1建物1車位0,一層，二層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050108,128.07999999999998,0,0,2,無,有,11000000,85884,,0.0,0,,RPTNMLQJOHNFFIB98CA
烏日區,房地(土地+建物)+車位,臺中市烏日區三榮路二段361~390號,38.74,住,,,1030322,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060526,200.45,3,2,2,有,有,13350000,74348,坡道平面,34.34,1000000,,RPTOMLLJOHNFFIB58CA
烏日區,房地(土地+建物)+車位,臺中市烏日區溪南路一段126巷301~330號,29.02,,鄉村區,乙種建築用地,1061129,土地1建物1車位2,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050713,165.36,2,2,1,有,有,9000000,54427,坡道平面,60.4,0,,RPVNMLOJOHNFFIB98CA
烏日區,房地(土地+建物),臺中市烏日區中山路三段691~720號,25.43,住,,,1070421,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0710529,91.32000000000001,3,2,1,有,無,3200000,35042,,0.0,0,含增建或未登記建物。,RPPQMLQJOHNFFIB88CA
霧峰區,房地(土地+建物),臺中市霧峰區曾厝街66巷1~30號,23.1,住,,,1070513,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0780210,78.28999999999999,3,1,1,有,有,2600000,33210,,0.0,0,,RPQNMLOKOHNFFIB58CA
大里區,房地(土地+建物)+車位,臺中市大里區新明路1~30號,8.62,商,,,1070417,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0810909,103.25999999999999,2,1,1,有,有,4200000,40674,升降平面,0.0,0,,RPXNMLOKOHNFFIB66CA
烏日區,房地(土地+建物),臺中市烏日區長春街373巷61~90號,9.94,住,,,1070502,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840412,53.72,3,2,2,有,無,617957,11503,,0.0,0,,RPPOMLLLOHNFFIB38CA
霧峰區,土地,舊正東段841~870地號,69.53,,特定農業區,農牧用地,1070502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1403115,20180,,0.0,0,,RPPQMLTKOHNFFIB66CA
太平區,房地(土地+建物),臺中市太平區永利街331~360號,125.0,住,,,1070421,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050701,340.71,6,3,6,有,無,21850000,64131,,0.0,0,,RPXNMLOJOHNFFJB66CA
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路1~30號,18.5,商,,,1070427,土地1建物1車位2,十四層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051117,209.23000000000002,3,2,2,有,有,12780000,73162,坡道平面,72.82,2800000,,RPRNMLLMNHNFFJB58CA
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路1~30號,15.54,商,,,1070425,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051007,173.56,3,2,2,有,有,10500000,67804,坡道平面,36.4,1200000,,RPSNMLLMNHNFFJB68CA
太平區,房地(土地+建物)+車位,臺中市太平區新興二街121~150號,14.97,住,,,1070424,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030106,122.91,2,2,1,有,有,6280000,51094,坡道平面,34.66,0,,RPSOMLLMNHNFFJB78CA
太平區,房地(土地+建物),臺中市太平區永平路二段503巷1~30號,131.0,工,,,1070426,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0791106,290.92,6,2,2,有,無,10500000,36092,,0.0,0,,RPTNMLKLOHNFFJB68CA
太平區,土地,學億段1~30地號,797.29,住,,,1070320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62700000,78641,,0.0,0,,RPXOMLQJOHNFFJB96CA
太平區,房地(土地+建物),臺中市太平區長億北街151~180號,144.8,住,,,1070426,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061204,278.55,5,2,4,有,無,24380000,87525,,0.0,0,,RPPNMLSJOHNFFJB88CA
太平區,房地(土地+建物)+車位,臺中市太平區樹德八街31~60號,21.26,住,,,1070323,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0791025,130.72,3,2,2,有,有,5100000,39015,坡道機械,0.0,0,,RPXNMLKLOHNFFJB09CA
龍井區,房地(土地+建物),臺中市龍井區新興路1~30號,5.08,,鄉村區,乙種建築用地,1070428,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770801,19.54,0,0,0,無,有,800000,40942,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLPLNHNFFKB88CA
龍井區,房地(土地+建物),臺中市龍井區新興路1~30號,5.08,,鄉村區,乙種建築用地,1070428,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770801,19.75,0,0,1,無,有,800000,40506,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLPLNHNFFKB09CA
龍井區,房地(土地+建物),臺中市龍井區龍社路17巷1~30號,118.0,住,,,1070421,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1020204,184.32,4,2,2,有,有,10600000,57509,,0.0,0,,RPPOMLPLNHNFFKB88CA
龍井區,土地,遊園北段691~720地號,662.24,農,,,1070515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,4530,,0.0,0,,RPPNMLQLNHNFFKB88CA
龍井區,土地,東海段1081~1110地號,503.42,住,,,1070419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18273961,36300,,0.0,0,土地增值稅由買方負擔,RPROMLLMNHNFFKB78CA
大里區,房地(土地+建物),臺中市大里區塗城路673巷11弄1~30號,126.53,住,,,1070409,土地2建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0790525,148.73,4,2,3,有,無,11500000,77321,,0.0,0,,RPRNMLPLNHNFFIB88DA
東勢區,土地,新合作段781~810地號,124.15,住,,,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7687500,61921,,0.0,0,,RPSNMLTLNHNFFGB56DA
新社區,土地,水底寮段上水底寮小段61~90地號,1391.0,,一般農業區,農牧用地,1070409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12800000,9202,,0.0,0,,RPQNMLLMNHNFFGB28DA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十二街301~330號,11.98,住,,,1070420,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830903,166.64000000000001,4,2,2,有,有,8000000,48008,坡道平面,0.0,0,,RPQPMLSJOHNFFCB58DA
太平區,土地,長億段331~360地號,95.91,住,,,1070427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12890000,134397,,0.0,0,,RPVNMLOLNHNFFJB66DA
石岡區,土地,石岡段金星面小段421~450地號,12080.0,,山坡地保育區,農牧用地,1070501,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,579,,0.0,0,,RPPNMLPLNHNFFGB48DA
龍井區,土地,永順段361~390地號,135.56,,一般農業區,農牧用地,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7280000,53703,,0.0,0,,RPQNMLSLNHNFFKB66DA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩14街181~210號,11.29,住,,,1070504,土地1建物1車位1,七層,八層,辦公商業大樓,商業用,鋼筋混凝土造,0830824,83.17,0,0,0,無,有,3500000,42082,坡道機械,0.0,0,,RPVOMLKLOHNFFCB38DA
西屯區,房地(土地+建物),臺中市西屯區天保街121~150號,4.67,住,,,1070428,土地1建物1車位0,二層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830416,24.44,0,0,0,無,無,1500000,61375,,0.0,0,,RPWUMLSLNHNFFCB17DA
神岡區,土地,三角東段1261~1290地號,0.92,其他,,,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46125,0,,0.0,0,臺中市政府協議價購案,RPUNMLTLNHNFFDB09DA
神岡區,土地,三角東段1261~1290地號,0.92,其他,,,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,46125,0,,0.0,0,臺中市政府協議價購案,RPWNMLTLNHNFFDB66DA
神岡區,土地,三角東段1261~1290地號,3.52,其他,,,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,179520,51000,,0.0,0,臺中市政府協議價購案,RPQOMLTLNHNFFDB78DA
神岡區,土地,三角東段1291~1320地號,7.23,其他,,,1070517,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,361900,50055,,0.0,0,臺中市政府協議價購案,RPROMLTLNHNFFDB88DA
神岡區,土地,三角東段1291~1320地號,0.77,其他,,,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18411,0,,0.0,0,臺中市政府協議價購案,RPSOMLTLNHNFFDB98DA
神岡區,土地,三角東段1291~1320地號,0.77,其他,,,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18411,0,,0.0,0,臺中市政府協議價購案,RPTOMLTLNHNFFDB09DA
神岡區,土地,三角東段1291~1320地號,4.52,其他,,,1070517,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,226187,50041,,0.0,0,臺中市政府協議價購案,RPVOMLTLNHNFFDB66DA
大甲區,土地,福順段181~210地號,35.74,,特定農業區,水利用地,1070306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,95426,2670,,0.0,0,,RPQNMLNKOHNFFEB18DA
大里區,土地,西湖北段331~360地號,285.95,,特定農業區,甲種建築用地,1070123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4325000,15125,,0.0,0,共有人買賣,RPPOMLPLNHNFFIB78DA
大里區,土地,夏田西段181~210地號,23.62,,特定農業區,水利用地,1070514,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,8467,,0.0,0,共有人之間買賣,RPPNMLPLNHNFFIB68DA
龍井區,房地(土地+建物),臺中市龍井區舊車路3巷1~30號,176.0,住,,,1070423,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820620,217.37,3,2,3,有,無,6000000,27603,,0.0,0,,RPSNMLLMNHNFFKB78CA
龍井區,土地,忠和段2251~2280地號,102.03,住,,,1070327,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8250000,80859,,0.0,0,,RPUNMLTLNHNFFKB07CA
龍井區,土地,忠和段2251~2280地號,101.03,住,,,1070328,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8250000,81659,,0.0,0,,RPVNMLTLNHNFFKB17CA
龍井區,土地,忠和段2251~2280地號,93.03,住,,,1070329,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4950000,53209,,0.0,0,,RPWNMLTLNHNFFKB27CA
龍井區,土地,忠和段2251~2280地號,88.41,住,,,1070330,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,53161,,0.0,0,,RPXNMLTLNHNFFKB37CA
龍井區,房地(土地+建物),臺中市龍井區新興路1~30號,5.08,,鄉村區,乙種建築用地,1070502,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770801,19.98,1,0,1,有,有,890000,44545,,0.0,0,,RPTNMLKMNHNFFKB78CA
大肚區,房地(土地+建物),臺中市大肚區大明一街72巷1~30號,69.5,住,,,1070403,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0861117,172.17,4,2,3,有,無,5700000,33107,,0.0,0,,RPQNMLQLNHNFFKB98CA
大肚區,土地,仁德段301~330地號,555.64,住,,,1070125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21850000,39324,,0.0,0,,RPSNMLQLNHNFFKB56CA
龍井區,土地,龍目井段水裡社小段181~210地號,1616.83,住,,,1070425,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41061565,25396,,0.0,0,,RPXNMLPLNHNFFKB96CA
大肚區,房地(土地+建物),臺中市大肚區自由路901~930號,80.41,住,,,1070427,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010711,252.83,3,1,4,有,無,7500000,29664,,0.0,0,,RPUNMLLMNHNFFKB98CA
中區,土地,綠川段五小段1~30地號,45.0,商,,,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4950000,110000,,0.0,0,,RPSQMLPKOHNFFAB48DA
中區,土地,綠川段五小段1~30地號,20.0,商,,,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,110000,,0.0,0,,SPSQMLPKOHNFFAB58DA
太平區,土地,長億段781~810地號,108.71,其他,,,1070512,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,2576,,0.0,0,,RPPOMLNKOHNFFJB58CA
