鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
南投市,土地,三塊厝段61~90地號,7.0,其他,,,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,654010,93430,,0.0,0,向政府機關承購之案件。,RPQNMLOLNHNFFAM98DA
水里鄉,房地(土地+建物),南投縣水里鄉三部三路1~30號,319.0,,鄉村區,乙種建築用地,1070428,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0941229,198.9,5,2,4,有,無,8300000,41730,,0.0,0,,RPPNMLPKOHNFFEM66CA
水里鄉,房地(土地+建物),南投縣水里鄉城福街30巷1~30號,69.0,商,,,1070412,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0430701,47.94,4,2,1,有,無,2500000,52149,,0.0,0,含增建或未登記建物。,RPPNMLKMNHNFFEM88CA
竹山鎮,土地,仁德段511~540地號,76.91,住,,,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,11702,,0.0,0,,RPUNMLOJOHNFFDM86CA
竹山鎮,土地,中州段661~690地號,473.31,,山坡地保育區,林業用地,1070426,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,211,,0.0,0,1.親友、員工或其他特殊關係間之交易。2.含地上未保存建物。3.增值稅由買方負擔。,RPSNMLSLNHNFFDM17CA
竹山鎮,土地,延豐段481~510地號,2779.16,,山坡地保育區,農牧用地,1070427,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,2519,,0.0,0,,RPPNMLKMNHNFFDM78CA
鹿谷鄉,土地,坪子頂段451~480地號,1909.93,,山坡地保育區,林業用地,1070418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,838,,0.0,0,,RPRNMLLMNHNFFDM09CA
竹山鎮,土地,後埔子段水車小段1~30地號,1851.0,,特定農業區,農牧用地,1070430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,810,,0.0,0,,RPQNMLNLNHNFFDM09CA
竹山鎮,土地,大鞍段271~300地號,391.0,,山坡地保育區,農牧用地,1070425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,103361,264,,0.0,0,國產署標售逾期未辦繼承登記案，權利人2人。,RPPNMLOLNHNFFDM09CA
竹山鎮,土地,大鞍段271~300地號,528.0,,山坡地保育區,農牧用地,1070214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,139578,264,,0.0,0,國產署標售逾期未辦繼承登記案,RPQNMLOLNHNFFDM56CA
竹山鎮,土地,大鞍段271~300地號,161.0,,山坡地保育區,農牧用地,1070214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42561,264,,0.0,0,國產署標售逾期未辦繼承登記案,RPRNMLOLNHNFFDM66CA
埔里鎮,房地(土地+建物),南投縣埔里鎮同春一街61~90號,95.0,住,,,1070313,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060523,229.35,5,2,4,有,無,14500000,63222,,0.0,0,,RPOOMLQJOHNFFCM09CA
國姓鄉,土地,國姓段601~630地號,26290.0,,山坡地保育區,農牧用地,1070405,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,304,,0.0,0,權利共有四人,RPSNMLKMNHNFFCM98CA
國姓鄉,土地,國姓段601~630地號,200.0,,山坡地保育區,農牧用地,1070405,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,61000,305,,0.0,0,,RPTNMLKMNHNFFCM09CA
國姓鄉,土地,北山坑段3451~3480地號,22050.0,,山坡地保育區,農牧用地,1070111,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14528000,659,,0.0,0,,RPVNMLKMNHNFFCM66CA
埔里鎮,房地(土地+建物),南投縣埔里鎮隆生路91~120號,104.37,,特定農業區,甲種建築用地,1070406,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0680831,168.75,4,2,3,有,無,4700000,27852,,0.0,0,,RPUNMLLMNHNFFCM66CA
埔里鎮,土地,小埔社段181~210地號,4129.0,,山坡地保育區,農牧用地,1070412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7494000,1815,,0.0,0,"買賣標的包含全數地上物,未授權地政士至現場勘查",RPUNMLSLNHNFFCM27CA
草屯鎮,土地,北投堡段181~210地號,160.72,,鄉村區,乙種建築用地,1070316,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2430850,15125,,0.0,0,,RPSNMLLKOHNFFBM88CA
草屯鎮,房地(土地+建物),南投縣草屯鎮史?路53巷1~30號,151.5,,特定農業區,甲種建築用地,1051225,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070105,212.46,5,2,5,有,無,8700000,40949,,0.0,0,,RPQNMLPKOHNFFBM09CA
草屯鎮,土地,北投段1921~1950地號,90.79,,特定農業區,農牧用地,1051225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,12116,,0.0,0,,RPRNMLPKOHNFFBM56CA
草屯鎮,建物,南投縣草屯鎮民生路121~150號,0.0,,,,1061230,土地0建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0900110,134.75,3,2,2,有,無,2000000,14842,,0.0,0,,RPWNMLPKOHNFFBM07CA
草屯鎮,土地,中興段1771~1800地號,235.0,住,,,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,55319,,0.0,0,,RPXNMLPKOHNFFBM17CA
草屯鎮,土地,新埔段301~330地號,744.42,,特定農業區,農牧用地,1070410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,9403,,0.0,0,,RPPOMLKMNHNFFBM68CA
草屯鎮,房地(土地+建物),南投縣草屯鎮民權東街91~120號,116.4,住,,,1070119,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061003,228.9,5,3,5,有,無,15350000,67060,,0.0,0,,RPROMLOLNHNFFBM56CA
南投市,房地(土地+建物),南投縣南投市千秋路303巷31~60號,160.76,,鄉村區,乙種建築用地,1070415,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0691225,86.21,3,2,1,有,無,4000000,46398,,0.0,0,,RPQNMLKLOHNFFAM58CA
南投市,建物,南投縣南投市龍井街31~60號,0.0,,,,1070426,土地0建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土加強磚造,0560715,116.56,3,1,3,有,無,3500000,30027,,0.0,0,"土地為祭祀公業土地,僅移轉建物,故售價偏低",RPTNMLPJOHNFFAM56CA
名間鄉,土地,北田子段721~750地號,2057.18,,一般農業區,農牧用地,1070422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,2090,,0.0,0,,RPWNMLRJOHNFFAM07CA
中寮鄉,土地,後寮段721~750地號,9141.0,,山坡地保育區,農牧用地,1070329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,241,,0.0,0,,RPVNMLTLNHNFFAM27CA
南投市,房地(土地+建物),南投縣南投市八卦路109巷1~30號,104.0,住,,,1070417,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820511,133.68,3,1,3,有,無,3000000,22442,,0.0,0,共有人2人,RPPNMLPLNHNFFAM88CA
南投市,房地(土地+建物),南投縣南投市平山一路一街65巷1~30號,16.58,住,,,1070503,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870414,91.59,2,2,1,有,無,2000000,21836,,0.0,0,,RPWNMLMLNHNFFAM66CA
南投市,土地,新豐段631~660地號,173.26,商,,,1070401,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,24241,,0.0,0,,RPPNMLOLNHNFFAM78CA
南投市,房地(土地+建物),南投縣南投市內興路80巷1~30號,192.39,,鄉村區,乙種建築用地,1070420,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030319,268.66,4,3,4,有,無,15500000,57694,,0.0,0,,RPUNMLSLNHNFFAM07CA
南投市,房地(土地+建物),南投縣南投市東山路443巷31~60號,38.5,,鄉村區,乙種建築用地,1070228,土地2建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860919,123.55,3,2,2,有,有,3900000,31566,,0.0,0,,RPWNMLKMNHNFFAM56CA
中寮鄉,土地,二重溪段571~600地號,6033.0,,山坡地保育區,林業用地,1070419,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,575000,95,,0.0,0,,RPRNMLOJOHNFFAM88CA
中寮鄉,土地,二重溪段571~600地號,3016.0,,山坡地保育區,林業用地,1070419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,287500,95,,0.0,0,,RPSNMLOJOHNFFAM98CA
中寮鄉,土地,二重溪段571~600地號,3016.0,,山坡地保育區,林業用地,1070419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,287500,95,,0.0,0,,RPTNMLOJOHNFFAM09CA
南投市,房地(土地+建物),南投縣南投市中興路中一巷1~30號,102.59,住,,,1070429,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790731,129.0,3,2,3,有,無,5800000,44961,,0.0,0,,RPPNMLLKOHNFFAM48CA
草屯鎮,房地(土地+建物),南投縣草屯鎮史館路391巷1~30號,41.5,,特定農業區,特定目的事業用地,1070402,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720412,108.71,4,2,2,有,有,2150000,19777,,0.0,0,,RPSNMLPLNHNFFBM66CA
草屯鎮,土地,北勢段1021~1050地號,76.44,,鄉村區,乙種建築用地,1070418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,481572,6300,,0.0,0,,RPQOMLOLNHNFFBM09CA
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山路727巷121~150號,97.0,住,,,1070329,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0731218,107.42,4,1,2,有,無,4800000,44684,,0.0,0,,RPQOMLSLNHNFFBM86CA
草屯鎮,土地,新南坪段901~930地號,154.84,,鄉村區,乙種建築用地,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,10850,,0.0,0,,RPOOMLKMNHNFFBM58CA
草屯鎮,房地(土地+建物),南投縣草屯鎮民生一街1~30號,73.0,住,,,1070426,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0671016,115.2,4,2,3,有,無,6800000,59028,,0.0,0,,RPQNMLRJOHNFFBM56CA
埔里鎮,房地(土地+建物),南投縣埔里鎮慈安三巷31~60號,179.56,,特定農業區,甲種建築用地,1070506,土地3建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0691224,89.34,3,2,2,有,無,4000000,44773,,0.0,0,,RPRNMLOJOHNFFCM09CA
國姓鄉,土地,水長流段4951~4980地號,13550.0,,山坡地保育區,農牧用地,1070430,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,111,,0.0,0,,RPSOMLLKOHNFFCM09CA
竹山鎮,房地(土地+建物),南投縣竹山鎮集山路三段513巷1~30號,111.33,住,,,1070516,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950725,193.97,4,2,3,有,無,7000000,36088,,0.0,0,,RPRNMLPLNHNFFDM76CA
竹山鎮,土地,圓山段301~330地號,3680.82,,山坡地保育區,林業用地,1070516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,543,,0.0,0,,RPRNMLPJOHNFFDM66CA
竹山鎮,土地,大坑段頂林小段61~90地號,3337.0,,山坡地保育區,農牧用地,1070412,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,689,,0.0,0,,RPQNMLLJOHNFFDM78CA
竹山鎮,房地(土地+建物),南投縣竹山鎮大禮路306巷1弄1~30號,91.94,住,,,1070501,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790913,167.96,3,2,2,有,無,3600000,21434,,0.0,0,,RPUNMLLJOHNFFDM56CA
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉八德街120巷31~60號,144.63,住,,,1070504,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860110,527.62,3,2,4,有,無,5800000,10993,,0.0,0,,RPTNMLKMNHNFFDM56CA
鹿谷鄉,土地,彰雅段1051~1080地號,110.18,住,,,1070517,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,25413,,0.0,0,本件買賣土地上有未辦保存建物一併移轉。,RPTNMLPLNHNFFDM96CA
竹山鎮,土地,番子田段451~480地號,18245.34,,山坡地保育區,農牧用地,1070424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,247,,0.0,0,有共有人二人,RPQNMLPLNHNFFDM66CA
國姓鄉,土地,國姓段811~840地號,4200.0,,山坡地保育區,農牧用地,1070516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000,1,,0.0,0,一、本案農地買賣發生於民國64年7月，因受農舍興建資格限制而未即時辦理過戶。後發現依據農發條例第18條第3項規定即可移轉過戶，即於今107年5月會同買賣雙方辦理房地產權移轉過戶。二、本案土地買賣共2人分別共有。,RPQNMLTKOHNFFCM96CA
水里鄉,土地,北埔段301~330地號,541.75,住,,,1070416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11730000,21652,,0.0,0,,RPQNMLKMNHNFFEM98CA
埔里鎮,土地,新生段541~570地號,201.42,,特定農業區,農牧用地,1070302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,4468,,0.0,0,,RPWNMLOKOHNFFCM07CA
埔里鎮,土地,桃米坑段2281~2310地號,220.0,,山坡地保育區,丙種建築用地,1070313,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,640200,2910,,0.0,0,,RPQNMLPKOHNFFCM56CA
草屯鎮,房地(土地+建物),南投縣草屯鎮土城里中正路151~180號,176.34,,鄉村區,乙種建築用地,1070515,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0721020,174.9,4,2,2,有,無,1600000,9148,,0.0,0,三等親親屬間交易,RPVNMLPLOHNFFBM07CA
魚池鄉,土地,貓段211~240地號,236.0,,山坡地保育區,丙種建築用地,1070305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3250000,13771,,0.0,0,,RPQNMLLMNHNFFCM88CA
埔里鎮,房地(土地+建物),南投縣埔里鎮西康路158巷1~30號,206.7,住,,,1070323,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930823,259.29,5,4,5,有,無,13500000,52065,,0.0,0,,RPOOMLKMNHNFFCM68CA
南投市,房地(土地+建物),南投縣南投市光明南路111巷1~30號,78.22,住,,,1070420,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061107,161.57,4,2,4,有,無,9600000,59417,,0.0,0,,RPPNMLSKOHNFFAM56CA
草屯鎮,房地(土地+建物),南投縣草屯鎮新生路31~60號,91.0,住,,,1070514,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0830810,306.31,4,3,3,有,無,6000000,19588,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLTLNHNFFBM37CA
草屯鎮,房地(土地+建物),南投縣草屯鎮玉屏路121~150號,1534.54,,特定農業區,農牧用地,1070317,土地1建物1車位0,全,三層,透天厝,農舍,鋼筋混凝土造,0910716,303.31,6,5,2,有,無,4200342,13848,,0.0,0,,RPQOMLKMNHNFFBM78CA
草屯鎮,房地(土地+建物),南投縣草屯鎮正義街1~30號,19.49,住,,,1070328,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820618,117.80000000000001,3,1,1,有,無,2500000,21222,,0.0,0,,RPQNMLLMNHNFFBM78CA
草屯鎮,房地(土地+建物),南投縣草屯鎮自由街31~60號,2.92,住,,,1070503,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840927,35.65,1,0,1,有,有,1200000,33661,,0.0,0,,RPTNMLLKOHNFFBM98CA
草屯鎮,土地,新南埔段181~210地號,3330.78,,山坡地保育區,農牧用地,1070320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,2462,,0.0,0,,RPOOMLSLNHNFFBM66CA
南投市,房地(土地+建物),南投縣南投市成功三路五街121~150號,69.16,住,,,1070427,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0840819,129.15,4,2,3,有,無,5000000,38715,,0.0,0,,RPQNMLRJOHNFFAM09CA
南投市,房地(土地+建物),南投縣南投市自立一路1巷2弄31~60號,85.95,住,,,1070429,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1051102,198.88,4,3,3,有,無,7900000,39722,,0.0,0,,RPQNMLSJOHNFFAM56CA
名間鄉,房地(土地+建物),南投縣名間鄉新厝路31~60號,6556.48,,一般農業區,丁種建築用地,1070126,土地2建物2車位0,一層，地下層,一層,廠辦,見其他登記事項,見其他登記事項,0720511,3047.46,0,0,8,無,無,97183415,31890,,0.0,0,"部分土地被第三人佔用,國有土地(鄰地約166坪)承租權一併移轉。",RPTNMLSJOHNFFAM86CA
名間鄉,土地,埔中段481~510地號,1237.21,,一般農業區,農牧用地,1070430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,808,,0.0,0,本筆土地無臨路,RPQNMLTLNHNFFAM76CA
名間鄉,土地,新赤水段1~30地號,4219.13,,一般農業區,農牧用地,1070419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9134000,2165,,0.0,0,,RPSPMLTLNHNFFAM17CA
名間鄉,土地,新赤水段1~30地號,163.05,,一般農業區,丙種建築用地,1070419,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1479000,9071,,0.0,0,本筆買賣土地上之未辦保存登記建物併同移轉,RPTPMLTLNHNFFAM27CA
名間鄉,土地,萬丹段1141~1170地號,395.7,,特定農業區,農牧用地,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,233333,590,,0.0,0,,RPOOMLPLNHNFFAM88CA
名間鄉,土地,萬丹段1141~1170地號,395.76,,特定農業區,農牧用地,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,233333,590,,0.0,0,,RPPOMLPLNHNFFAM98CA
名間鄉,土地,萬丹段1141~1170地號,395.79,,特定農業區,農牧用地,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,233333,590,,0.0,0,,RPQOMLPLNHNFFAM09CA
名間鄉,土地,同源段661~690地號,1661.56,,特定農業區,農牧用地,1070330,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,2106,,0.0,0,,RPQNMLPLNHNFFAM98CA
南投市,房地(土地+建物),南投縣南投市光明南路111巷1~30號,87.9,住,,,1070403,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061107,188.71,4,3,5,有,有,11400000,60410,,0.0,0,,RPRNMLPLNHNFFAM09CA
南投市,土地,南勢段91~120地號,5081.83,,山坡地保育區,農牧用地,1070501,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,567,,0.0,0,,RPSNMLSLNHNFFAM86CA
南投市,房地(土地+建物),南投縣南投市仁德路121~150號,126.16,住,,,1070427,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050128,193.36,5,3,5,有,無,19000000,98262,,0.0,0,,RPVNMLSLNHNFFAM17CA
南投市,房地(土地+建物),南投縣南投市信義街1~30號,8.5,住,,,1070511,土地1建物2車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821110,75.59,2,1,1,有,有,1630000,21561,,0.0,0,,RPUNMLOJOHNFFAM56CA
中寮鄉,土地,分水寮段481~510地號,446.0,,山坡地保育區,林業用地,1070327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1570,,0.0,0,,RPROMLOJOHNFFAM98CA
草屯鎮,土地,中潭段361~390地號,486.49,,山坡地保育區,農牧用地,1070516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,1747,,0.0,0,,RPROMLSLNHNFFBM96CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮仁愛街76巷1~30號,27.45,住,,,1070502,土地1建物1車位1,一層，二層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1030423,137.91,1,1,2,有,無,7900000,61135,升降機械,11.96,200000,,RPTNMLTLNHNFFBM17CA
南投市,房地(土地+建物),南投縣南投市信義街152巷31~60號,96.0,住,,,1070421,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0681001,105.96,4,2,2,有,無,4250000,40109,,0.0,0,,RPRNMLPKOHNFFAM09CA
草屯鎮,土地,將軍段781~810地號,1044.0,,特定農業區,甲種建築用地,1070507,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22000000,21073,,0.0,0,,RPTNMLLJOHNFFBM88CA
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路391~420號,80.24,住,,,1070427,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020911,181.14,4,3,3,有,無,8200000,45269,,0.0,0,,RPSNMLMLOHNFFBM09CA
埔里鎮,土地,桃米坑段211~240地號,6624.0,,山坡地保育區,農牧用地,1070323,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12200000,1842,,0.0,0,,RPQOMLTLNHNFFCM07CA
埔里鎮,房地(土地+建物),南投縣埔里鎮中華路61~90號,27.57,住,,,1070412,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0931112,164.99,4,2,2,有,有,5000000,30305,,0.0,0,,RPTNMLLKOHNFFCM09CA
水里鄉,房地(土地+建物),南投縣水里鄉五福路23巷1~30號,86.0,住,,,1070501,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660915,79.2,3,2,2,有,無,2360000,29798,,0.0,0,,RPPNMLOJOHNFFEM09CA
水里鄉,土地,郡坑段391~420地號,4060.0,,山坡地保育區,林業用地,1070515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,99,,0.0,0,本案買受人共計4人，各買受1/4。,RPQNMLOJOHNFFEM56CA
水里鄉,土地,新玉峰段931~960地號,2680.64,,山坡地保育區,農牧用地,1070504,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,933,,0.0,0,,RPRNMLQJOHNFFEM86CA
水里鄉,土地,北埔段121~150地號,126.81,住,,,1070414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2820000,22238,,0.0,0,,RPPNMLTLNHNFFEM07CA
鹿谷鄉,土地,新內湖段301~330地號,17003.5,農,,,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,71,,0.0,0,,RPRNMLLKOHNFFDM98CA
鹿谷鄉,土地,文昌段181~210地號,31.48,,,,1070309,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,248692,7900,,0.0,0,本件權利人有三位,RPOOMLPLOHNFFDM66CA
魚池鄉,土地,平和段421~450地號,1934.49,,山坡地保育區,農牧用地,1070515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1990000,1029,,0.0,0,,RPQOMLTKOHNFFCM07CA
竹山鎮,土地,菩提段181~210地號,562.0,住,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11560000,20569,,0.0,0,,RPUNMLLMNHNFFDM76CA
埔里鎮,土地,小埔社段1~30地號,7646.0,,山坡地保育區,農牧用地,1070413,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34680000,4536,,0.0,0,買賣標的包含全數地上物(包含未辦保存且無稅籍證明之建築物及硬體設備及固定設備)及水井乙座及電一併移轉,RPSNMLSKOHNFFCM07CA
魚池鄉,土地,司馬按段91~120地號,1600.0,,山坡地保育區,農牧用地,1070516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,500,,0.0,0,,RPSNMLLLOHNFFCM09CA
仁愛鄉,土地,春陽段511~540地號,1570.0,,森林區,農牧用地,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,1465,,0.0,0,,RPSNMLQLOHNFFCM96CA
南投市,土地,西施厝坪段西施厝坪小段121~150地號,471.0,住,,,1070423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9426000,20013,,0.0,0,,RPPNMLRJOHNFFAM09DA
名間鄉,土地,濁水段301~330地號,17245.0,,山坡地保育區,農牧用地,1070515,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,406,,0.0,0,,RPRNMLRJOHNFFAM66DA
竹山鎮,土地,桶頭段211~240地號,52454.0,,山坡地保育區,農牧用地,1070416,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,286,,0.0,0,,RPPNMLSJOHNFFDM76CA
竹山鎮,房地(土地+建物),南投縣竹山鎮集山路三段361~390號,849.54,住,,,1070509,土地8建物1車位0,三層,三層,其他,見其他登記事項,見其他登記事項,1050902,1453.72,13,1,11,有,無,62500000,42993,,0.0,0,,RPSNMLPLOHNFFDM96CA
仁愛鄉,土地,萬大段1~30地號,28653.0,,森林區,農牧用地,1070206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,105,,0.0,0,1.借名登記。2.因整筆土地長久荒廢著，未實際耕作似無經濟效益，故低於公告現值出售。,RPTNMLSJOHNFFCM07CA
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段150巷1~30號,84.18,住,,,1070428,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060831,189.87,4,2,3,有,無,9880000,52036,,0.0,0,,RPSNMLQJOHNFFBM66CA
草屯鎮,房地(土地+建物),南投縣草屯鎮史?路61~90號,95.5,,特定農業區,甲種建築用地,1051212,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060925,174.51,5,2,5,有,無,8580000,49166,,0.0,0,,RPPNMLPKOHNFFBM98CA
埔里鎮,房地(土地+建物),南投縣埔里鎮六合北路61~90號,69.0,住,,,1070117,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850425,135.37,4,2,3,有,無,7000000,51710,,0.0,0,,RPOOMLTLNHNFFCM86CA
埔里鎮,土地,寶湖窟段1~30地號,282.97,農,,,1070426,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1711000,6047,,0.0,0,,RPPOMLTLNHNFFCM96CA
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮仁愛街76巷1~30號,27.41,住,,,1070502,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1030423,137.68,2,2,2,有,無,6150000,47327,升降機械,11.96,200000,,RPUNMLTLNHNFFBM27CA
